model,ablation,fold,subset,actual,predicted,count,run_id,generation,representation,window_size_frames,seed,balancing,scenario,strategy,configuration_id
svm,r0_flat,2,validation,fatigue,distraction,3,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,validation,distraction,alert,44,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,validation,distraction,fatigue,2,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,validation,distraction,distraction,30,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,test,alert,alert,1407,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,test,alert,fatigue,36,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,test,alert,distraction,128,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,test,fatigue,alert,0,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,test,fatigue,fatigue,0,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,test,fatigue,distraction,0,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,test,distraction,alert,115,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,test,distraction,fatigue,7,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,2,test,distraction,distraction,171,G4__g4_b_class_weights_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,validation,alert,alert,766,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,validation,alert,fatigue,20,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,validation,alert,distraction,200,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,validation,fatigue,alert,13,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,validation,fatigue,fatigue,0,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,validation,fatigue,distraction,0,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,validation,distraction,alert,88,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,validation,distraction,fatigue,2,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,validation,distraction,distraction,62,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,test,alert,alert,1152,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,test,alert,fatigue,9,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,test,alert,distraction,206,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,test,fatigue,alert,14,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,test,fatigue,fatigue,0,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,test,fatigue,distraction,7,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,test,distraction,alert,36,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,test,distraction,fatigue,6,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,3,test,distraction,distraction,70,G4__g4_b_class_weights_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,validation,alert,alert,764,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,validation,alert,fatigue,40,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,validation,alert,distraction,208,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,validation,fatigue,alert,15,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,validation,fatigue,fatigue,0,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,validation,fatigue,distraction,2,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,validation,distraction,alert,55,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,validation,distraction,fatigue,5,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,validation,distraction,distraction,36,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,test,alert,alert,751,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,test,alert,fatigue,34,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,test,alert,distraction,172,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,test,fatigue,alert,0,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,test,fatigue,fatigue,0,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,test,fatigue,distraction,0,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,test,distraction,alert,91,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,test,distraction,fatigue,3,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
svm,r0_flat,4,test,distraction,distraction,44,G4__g4_b_class_weights_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,class_weights,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,validation,alert,alert,740,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,validation,alert,fatigue,138,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,validation,alert,distraction,136,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,validation,fatigue,alert,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,validation,fatigue,fatigue,4,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,validation,fatigue,distraction,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,validation,distraction,alert,74,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,validation,distraction,fatigue,15,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,validation,distraction,distraction,73,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,test,alert,alert,694,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,test,alert,fatigue,279,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,test,alert,distraction,115,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,test,fatigue,alert,17,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,test,fatigue,fatigue,12,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,test,fatigue,distraction,38,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,test,distraction,alert,21,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,test,distraction,fatigue,57,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,1,test,distraction,distraction,301,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,validation,alert,alert,812,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,validation,alert,fatigue,77,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,validation,alert,distraction,191,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,validation,fatigue,alert,12,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,validation,fatigue,fatigue,5,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,validation,fatigue,distraction,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,validation,distraction,alert,36,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,validation,distraction,fatigue,7,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,validation,distraction,distraction,33,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,test,alert,alert,1414,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,test,alert,fatigue,35,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,test,alert,distraction,122,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,test,fatigue,alert,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,test,fatigue,fatigue,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,test,fatigue,distraction,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,test,distraction,alert,96,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,test,distraction,fatigue,3,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,2,test,distraction,distraction,194,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,validation,alert,alert,799,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,validation,alert,fatigue,33,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,validation,alert,distraction,154,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,validation,fatigue,alert,13,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,validation,fatigue,fatigue,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,validation,fatigue,distraction,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,validation,distraction,alert,84,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,validation,distraction,fatigue,7,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,validation,distraction,distraction,61,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,test,alert,alert,1248,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,test,alert,fatigue,32,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,test,alert,distraction,87,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,test,fatigue,alert,17,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,test,fatigue,fatigue,1,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,test,fatigue,distraction,3,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,test,distraction,alert,42,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,test,distraction,fatigue,12,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,3,test,distraction,distraction,58,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,validation,alert,alert,759,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,validation,alert,fatigue,124,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,validation,alert,distraction,129,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,validation,fatigue,alert,12,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,validation,fatigue,fatigue,5,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,validation,fatigue,distraction,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,validation,distraction,alert,45,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,validation,distraction,fatigue,3,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,validation,distraction,distraction,48,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,test,alert,alert,733,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,test,alert,fatigue,51,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,test,alert,distraction,173,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,test,fatigue,alert,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,test,fatigue,fatigue,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,test,fatigue,distraction,0,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,test,distraction,alert,79,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,test,distraction,fatigue,10,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
tcn,temporal_r0,4,test,distraction,distraction,49,G4__g4_b_class_weights_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,B,class_weights,g4_b_class_weights_w60
transformer,temporal_r0,1,validation,alert,alert,756,G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_1__seed_42,G4,R0,150,42,,C,weighted_sampling,g4_c_weighted_sampling_w150
transformer,temporal_r0,1,validation,alert,fatigue,126,G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_1__seed_42,G4,R0,150,42,,C,weighted_sampling,g4_c_weighted_sampling_w150
transformer,temporal_r0,1,validation,alert,distraction,117,G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_1__seed_42,G4,R0,150,42,,C,weighted_sampling,g4_c_weighted_sampling_w150
transformer,temporal_r0,1,validation,fatigue,alert,1,G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_1__seed_42,G4,R0,150,42,,C,weighted_sampling,g4_c_weighted_sampling_w150
